,id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,leading_actor,genre,director_name,production_company,release_month,profit,profit_adj
2456,1832,0.82073,10000000,30652890,Dogma,130,1999-11-12,472,6.6,1999,13090528.4659432,40126252.9108426,Ben Affleck,Fantasy,Kevin Smith,Lions Gate,November,20652890,27035724.444899395
2459,11618,0.778786,80000000,91188905,The Haunting,113,1999-07-23,178,5.3,1999,104724227.727545,119371095.668069,Liam Neeson,Horror,Jan de Bont,DreamWorks SKG,July,11188905,14646867.940524012
2460,1641,0.746054,75000000,93888180,Forces of Nature,105,1999-03-12,81,5.2,1999,98178963.4945741,122904589.29056,Sandra Bullock,Comedy,Bronwen Hughes,DreamWorks SKG,March,18888180,24725625.795985907
2461,11622,0.744837,35000000,40263020,Blast from the Past,112,1999-02-12,114,6.2,1999,45816849.6308012,52706420.9434841,Brendan Fraser,Comedy,Hugh Wilson,New Line Cinema,February,5263020,6889571.312682897
2463,10207,0.731802,80000000,118880016,Message in a Bottle,131,1999-02-22,112,5.7,1999,104724227.727545,155620223.347978,Kevin Costner,Drama,Luis Mandoki,Bel Air Entertainment,February,38880016,50895995.620433
2464,2275,0.72669,60000000,149705852,The General's Daughter,116,1999-06-18,103,5.9,1999,78543170.7956593,195972871.712428,John Travolta,Crime,Simon West,Paramount Pictures,June,89705852,117429700.9167687
2465,10307,0.725013,29000000,50041732,Stigmata,103,1999-09-10,103,5.8,1999,37962532.5512353,65507271.7231101,Patricia Arquette,Horror,Rupert Wainwright,FGM Entertainment,September,21041732,27544739.1718748
2466,11601,0.716336,12000000,21133087,Stir of Echoes,99,1999-09-10,155,6.3,1999,15708634.1591318,27664327.6946754,Kevin Bacon,Horror,David Koepp,Artisan Entertainment,September,9133087,11955693.5355436
2469,334,0.682531,37000000,48451803,Magnolia,188,1999-12-08,430,7.3,1999,48434955.3239899,63425970.6397773,Julianne Moore,Drama,Paul Thomas Anderson,New Line Cinema,December,11451803,14991015.315787405
2470,2020,0.671069999999999,51000000,36911617,The Bachelor,101,1999-11-05,46,4.5,1999,66761695.1763104,48319257.3062493,Chris O'Donnell,Comedy,Gary Sinyor,New Line Cinema,November,-14088383,-18442437.8700611
2471,9423,0.654013,75000000,14010690,Virus,99,1999-01-14,60,4.9,1999,98178963.4945741,18340733.6272506,Jamie Lee Curtis,Horror,John Bruno,Universal Pictures,January,-60989310,-79838229.8673235
2472,1213,0.640331,40000000,128798265,The Talented Mr. Ripley,139,1999-12-25,435,6.9,1999,52362113.8637728,168603735.434659,Matt Damon,Thriller,Anthony Minghella,Paramount Pictures,December,88798265,116241621.5708862
2473,9825,0.637814,27000000,56870414,Lake Placid,82,1999-07-15,112,5.3,1999,35344426.8580467,74446377.3336976,Bill Pullman,Horror,Steve Miner,Fox 2000 Pictures,July,29870414,39101950.4756509
2474,9781,0.63765,34000000,4217115,Detroit Rock City,95,1999-08-13,38,6.4,1999,44507796.7842069,5520426.39516561,Giuseppe Andrews,Comedy,Adam Rifkin,New Line Cinema,August,-29782885,-38987370.38904129
2475,9824,0.636432,68000000,29762011,Mystery Men,121,1999-08-06,115,5.4,1999,89015593.5684139,38960045.2199215,Hank Azaria,Adventure,Kinka Usher,Universal Pictures,August,-38237989,-50055548.3484924
2477,49948,0.617279,80000000,90874570,Fantasia 2000,74,1999-12-31,168,6.9,1999,104724227.727545,118959614.541535,Steve Martin,Music,Paul Brizzi,Walt Disney Pictures,December,10874570,14235386.813990012
2478,9430,0.614402,6500000,28451622,Go,98,1999-04-09,82,6.9,1999,8508843.50286309,37244676.7693256,Sarah Polley,Crime,Doug Liman,Columbia Pictures,April,21951622,28735833.26646251
2479,11355,0.614007,25000000,84565230,Never Been Kissed,107,1999-04-09,196,5.7,1999,32726321.164858,110700355.054403,Drew Barrymore,Romance,Raja Gosnell,Fox 2000 Pictures,April,59565230,77974033.88954501
2482,6415,0.585123,75000000,108000000,Three Kings,114,1999-09-27,412,6.3,1999,98178963.4945741,141377707.432186,George Clooney,Action,David O. Russell,Village Roadshow Pictures,September,33000000,43198743.93761191
2483,1850,0.581756,82000000,47434430,Man on the Moon,118,1999-12-22,226,6.6,1999,107342333.420734,62094175.6180791,Jim Carrey,Comedy,MiloÅ¡ Forman,Mutual Film Company,December,-34565570,-45248157.8026549
2484,17707,0.566661,25000000,13000000,Brokedown Palace,100,1999-08-13,52,6.3,1999,32726321.164858,17017687.0057261,Claire Danes,Drama,Jonathan Kaplan,Twentieth Century Fox Film Corporation,August,-12000000,-15708634.1591319
2486,11377,0.548097,19000000,40846082,House on Haunted Hill,93,1999-10-29,84,5.6,1999,24872004.0852921,53469679.9143251,Geoffrey Rush,Horror,William Malone,Dark Castle Entertainment,October,21846082,28597675.829033002
2490,913,0.508128,48000000,124305181,The Thomas Crown Affair,113,1999-08-06,196,6.7,1999,62834536.6365274,162722051.034472,Pierce Brosnan,Drama,John McTiernan,United Artists,August,76305181,99887514.3979446
2491,12618,0.503460999999999,64000000,74608570,Random Hearts,133,1999-10-08,32,5.3,1999,83779382.1820366,97666560.9388317,Harrison Ford,Drama,Sydney Pollack,Columbia Pictures,October,10608570,13887178.756795108
2492,1946,0.501242,15000000,2856712,eXistenZ,97,1999-04-14,229,6.6,1999,19635792.6989148,3739586.97550016,Jennifer Jason Leigh,Action,David Cronenberg,Alliance Atlantis Communications,April,-12143288,-15896205.72341464
2493,20024,0.498365,23000000,10827816,The End of the Affair,102,1999-12-03,24,6.1,1999,30108215.4716694,14174183.3571995,Ralph Fiennes,Drama,Neil Jordan,Columbia Pictures Corporation,December,-12172184,-15934032.114469899
2494,11001,0.49601,65000000,117758500,Blue Streak,93,1999-09-17,202,6.0,1999,85088435.0286309,154152099.635677,Martin Lawrence,Thriller,Les Mayfield,Columbia Pictures,September,52758500,69063664.60704611
2495,7341,0.480421,21000000,17762705,The Rage: Carrie 2,104,1999-03-11,33,5.1,1999,27490109.7784807,23252319.5434652,Emily Bergl,Horror,Katt Shea,United Artists,March,-3237295,-4237790.2350155
2497,38809,0.47074,10000000,5241315,Black and White,98,1999-09-04,11,4.7,1999,13090528.4659432,6861158.32064752,Robert Downey Jr.,Drama,James Toback,Bigel / Mailer Films,September,-4758685,-6229370.1452956805
2500,9455,0.454992,25000000,15156200,The Corruptor,110,1999-03-12,30,6.1,1999,32726321.164858,19840266.7535528,Mark Wahlberg,Action,James Foley,New Line Cinema,March,-9843800,-12886054.4113052
2504,10366,0.418611,45000000,10667893,Universal Soldier: The Return,82,1999-08-05,74,4.5,1999,58907378.0967445,13964835.6988136,Jean-Claude Van Damme,Action,Mic Rodgers,TriStar Pictures,August,-34332107,-44942542.3979309
2511,2162,0.393985,70000000,11263966,Chill Factor,101,1999-09-01,16,5.4,1999,91633699.2616025,14745126.7562416,Cuba Gooding Jr.,Action,Hugh Johnson,Warner Bros.,September,-58736034,-76888572.5053609
2513,6522,0.383326,80000000,73345029,Life,108,1999-04-16,87,6.6,1999,104724227.727545,96012518.9959931,Eddie Murphy,Comedy,Ted Demme,Imagine Entertainment,April,-6654971,-8711708.7315519
2514,21349,0.382872,23000000,18653615,Anywhere But Here,114,1999-11-12,42,5.9,1999,30108215.4716694,24418567.8150245,Susan Sarandon,Drama,Wayne Wang,Twentieth Century Fox Film Corporation,November,-4346385,-5689647.656644899
2515,2900,0.378188,75000000,19598588,The Astronaut's Wife,109,1999-08-26,132,5.4,1999,98178963.4945741,25655587.4106293,Johnny Depp,Drama,Rand Ravich,New Line Cinema,August,-55401412,-72523376.0839448
2516,9849,0.88284,65000000,36850101,My Favorite Martian,94,1999-02-11,43,5.2,1999,85088435.0286309,48238729.6113382,Jeff Daniels,Comedy,Donald Petrie,Walt Disney Pictures,February,-28149899,-36849705.4172927
2518,10388,0.274419,10000000,3193102,The Limey,89,1999-05-15,38,6.6,1999,13090528.4659432,4179939.26256602,Terence Stamp,Drama,Steven Soderbergh,Artisan Entertainment,May,-6806898,-8910589.20337718
2519,10397,0.35206,25,13,Angela's Ashes,145,1999-12-25,24,7.0,1999,32.726321164858,17.0176870057261,Emily Watson,Drama,Alan Parker,Paramount Pictures,December,-12,-15.7086341591319
2520,12220,0.573718,50000000,58900031,The Story of Us,95,1999-10-13,42,5.9,1999,65452642.3297161,77103253.2450438,Bruce Willis,Comedy,Rob Reiner,Universal Pictures,October,8900031,11650610.915327698
2521,14429,0.257547,8000000,17843379,Drive Me Crazy,91,1999-10-01,34,5.9,1999,10472422.7727545,23357926.0728113,Melissa Joan Hart,Drama,John Schultz,Twentieth Century Fox Film Corporation,October,9843379,12885503.300056802
2524,10208,1.104937,24000000,16290976,Muppets from Space,87,1999-07-14,50,5.7,1999,31417268.3182637,21325748.5065997,Steve Whitmire,Fantasy,Tim Hill,Columbia Pictures,July,-7709024,-10091519.811664
2526,24137,0.333245,14000000,18535191,An Ideal Husband,97,1999-04-15,23,6.4,1999,18326739.8523205,24263544.5407194,Cate Blanchett,Drama,Oliver Parker,Miramax Films,April,4535191,5936804.688398901
2529,10402,0.328409,17000000,65535067,Deuce Bigalow: Male Gigolo,88,1999-12-10,154,5.3,1999,22253898.3921034,85788866.0080996,Rob Schneider,Comedy,Mike Mitchell,Happy Madison Productions,December,48535067,63534967.6159962
2531,6552,0.323791,25000000,4152230,Idle Hands,92,1999-04-30,83,6.1,1999,32726321.164858,5435488.50121434,Devon Sawa,Thriller,Rodman Flender,Columbia Pictures Corporation,April,-20847770,-27290832.66364366
2532,9563,0.322499,55000000,100230832,Any Given Sunday,150,1999-12-16,231,6.8,1999,71997906.5626877,131207455.946117,Al Pacino,Drama,Oliver Stone,Donners' Company,December,45230832,59209549.383429304
2533,30943,0.322339,38000000,28121100,The Deep End of the Ocean,106,1999-03-12,26,5.8,1999,49744008.1705842,36812006.0043636,Michelle Pfeiffer,Drama,Ulu Grosbard,Columbia Pictures Corporation,March,-9878900,-12932002.166220605
2535,11129,0.312827,600000,4000000,Human Traffic,99,1999-06-04,42,6.8,1999,785431.707956593,5236211.38637729,John Simm,Comedy,Justin Kerrigan,Irish Screen,June,3400000,4450779.678420696
2536,22314,0.312759,7000000,14011454,In Too Deep,97,1999-08-25,10,6.5,1999,9163369.92616025,18341733.7436254,Omar Epps,Drama,Michael Rymer,Suntaur Entertainment Company,August,7011454,9178363.817465149
2538,10342,0.377269,13000000,8946237,Teaching Mrs. Tingle,96,1999-08-11,39,5.3,1999,17017687.0057261,11711097.0111574,Helen Mirren,Comedy,Kevin Williamson,Konrad Pictures,August,-4053763,-5306589.994568698
2550,10490,0.285902,10000000,10571408,Drop Dead Gorgeous,98,1999-07-23,41,6.2,1999,13090528.4659432,13838531.7349099,Kirsten Dunst,Comedy,Michael Patrick Jann,New Line Cinema,July,571408,748003.268966699
2553,16162,0.066504,9000000,34573780,The Best Man,120,1999-10-22,22,7.8,1999,11781475.6193489,45258905.1265258,Nia Long,Drama,Malcolm D. Lee,Universal Pictures,October,25573780,33477429.5071769
2554,16172,0.231418,6000000,4398989,Simply Irresistible,95,1999-02-05,28,6.2,1999,7854317.07956593,5758509.07258711,Sarah Michelle Gellar,Comedy,Mark Tarlov,20th Century Fox,February,-1601011,-2095808.00697882
2555,26149,0.272771,27000000,14859394,Music of the Heart,124,1999-10-29,25,6.7,1999,35344426.8580467,19451732.0143665,Meryl Streep,Drama,Wes Craven,Craven-Maddalena Films,October,-12140606,-15892694.843680203
2560,15198,0.260903,28000000,8888143,"Mystery, Alaska",119,1999-10-01,35,5.8,1999,36653479.704641,11635048.8950874,Russell Crowe,Comedy,Jay Roach,Hollywood Pictures,October,-19111857,-25018430.8095536
2561,16379,0.257431,50000000,13260050,The Mod Squad,92,1999-03-26,18,4.5,1999,65452642.3297161,17358106.198483,Claire Danes,Action,Scott Silver,Metro-Goldwyn-Mayer (MGM),March,-36739950,-48094536.131233096
2563,16158,0.25073,6000000,25059640,The Wood,106,1999-07-16,24,7.6,1999,7854317.07956593,32804393.0766289,Omar Epps,Comedy,Rick Famuyiwa,MTV Films,July,19059640,24950075.99706297
2565,15256,0.246669,6000000,6852450,200 Cigarettes,101,1999-02-26,25,6.5,1999,7854317.07956593,8970219.17864526,Ben Affleck,Comedy,Risa Bramon Garcia,Paramount Pictures,February,852450,1115902.0990793305
2567,8970,0.242797,75000000,29000000,The Out-of-Towners,90,1999-04-02,20,5.2,1999,98178963.4945741,37962532.5512353,Steve Martin,Comedy,Sam Weisman,Paramount Pictures,April,-46000000,-60216430.9433388
2571,10047,0.235223,60000000,66976317,Joan of Arc,148,1999-10-18,209,6.1,1999,78543170.7956593,87675538.4232537,Milla Jovovich,Adventure,Luc Besson,Columbia Pictures,October,6976317,9132367.627594396
2576,5470,0.216242,20000000,1531251,Beowulf,95,1999-04-01,27,4.5,1999,26181056.9318864,2004488.4804004,Christopher Lambert,Action,Graham Baker,CTV International,April,-18468749,-24176568.451486003
2577,20761,0.212029,24000000,8434146,Play It to the Bone,124,1999-12-25,20,5.3,1999,31417268.3182637,11040742.8298921,Antonio Banderas,Comedy,Ron Shelton,Touchstone Pictures,December,-15565854,-20376525.488371596
2580,24066,0.204411,1700000,1943649,"Happy, Texas",98,1999-12-03,13,5.3,1999,2225389.83921034,2544339.2562302,Steve Zahn,Comedy,Mark Illsley,Miramax Films,December,243649,318949.41701986035
2584,22267,0.198126,38000000,635096,Ride with the Devil,138,1999-11-24,15,6.6,1999,49744008.1705842,831374.226660667,Tobey Maguire,Drama,Ang Lee,Universal Pictures,November,-37364904,-48912633.94392353
2586,18892,0.195048,3000000,3076820,Jawbreaker,87,1999-01-30,48,5.6,1999,3927158.53978296,4027719.97945834,Rose McGowan,Comedy,Darren Stein,TriStar Pictures,January,76820,100561.43967538001
2589,16406,0.187319,13000000,27500000,Dick,94,1999-08-04,33,5.7,1999,17017687.0057261,35998953.2813438,Kirsten Dunst,Comedy,Andrew Fleming,Columbia Pictures,August,14500000,18981266.275617704
2591,47288,0.173433,25000000,12000000,The King and I,87,1999-03-19,14,4.7,1999,32726321.164858,15708634.1591318,Miranda Richardson,Animation,Richard Rich,Rankin/Bass Productions,March,-13000000,-17017687.005726196
2596,14578,0.163336999999999,7000000,7292175,Outside Providence,96,1999-08-16,12,5.6,1999,9163369.92616025,9545842.44161395,Shawn Hatosy,Romance,Michael Corrente,Miramax Films,August,292175,382472.5154537
2610,1812,0.118187,450000,2049595,Trick,89,1999-07-23,10,6.5,1999,589073.780967445,2683028.16911549,Tori Spelling,Comedy,Jim Fall,Fine Line Features,July,1599595,2093954.3881480447
2611,22345,0.116694,12000000,36450736,Baby Geniuses,97,1999-03-12,34,3.8,1999,15708634.1591318,47715939.7212581,Kathleen Turner,Comedy,Bob Clark,TriStar Pictures,March,24450736,32007305.562126294
2617,10557,0.238748,3800000,28200000,East Is East,97,1999-05-14,24,6.5,1999,4974400.81705842,36915290.2739598,Om Puri,Comedy,Damien O'Donnell,BBC,May,24400000,31940889.45690138
2618,39964,0.090186,1,100,Lost & Found,95,1999-04-23,14,4.8,1999,1.30905284659432,130.905284659432,David Spade,Comedy,Jeff Pollack,Alcon Entertainment,April,99,129.5962318128377
2624,10368,0.079104,12000000,21001563,Tea with Mussolini,117,1999-03-25,17,5.7,1999,15708634.1591318,27492155.82808,Cher,Comedy,Franco Zeffirelli,Medusa Produzione,March,9001563,11783521.668948198
2633,120,8.575419,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,178,2001-12-18,6079,7.8,2001,114528394.852527,1073079785.52895,Elijah Wood,Adventure,Peter Jackson,WingNut Films,December,778368364,958551390.676423
2634,671,8.021423,125000000,976475550,Harry Potter and the Philosopher's Stone,152,2001-11-16,4265,7.2,2001,153936014.58673,1202518036.06708,Daniel Radcliffe,Adventure,Chris Columbus,1492 Pictures,November,851475550,1048582021.48035
2635,1018,4.436367,15000000,20117339,Mulholland Drive,147,2001-05-16,709,7.4,2001,18472321.7504076,24774263.9180016,Naomi Watts,Thriller,David Lynch,Asymmetrical Productions,May,5117339,6301942.167594001
2636,141,3.851009,6000000,1270522,Donnie Darko,113,2001-01-18,1777,7.5,2001,7388928.70016306,1564632.74499809,Jake Gyllenhaal,Fantasy,Richard Kelly,Pandora Cinema,January,-4729478,-5824295.95516497
2637,585,3.204295,115000000,562816256,"Monsters, Inc.",92,2001-11-01,3899,7.3,2001,141621133.419792,693101531.14612,John Goodman,Fantasy,Lee Unkrich,Walt Disney Pictures,November,447816256,551480397.7263279
2638,644,2.971372,100000000,235926552,A.I. Artificial Intelligence,146,2001-06-29,1133,6.6,2001,123148811.669384,290540745.200552,Haley Joel Osment,Drama,Steven Spielberg,DreamWorks SKG,June,135926552,167391933.53116798
2639,808,2.918566,60000000,484409218,Shrek,90,2001-05-16,2284,7.1,2001,73889287.0016306,596544195.583957,Mike Myers,Adventure,Andrew Adamson,DreamWorks SKG,May,424409218,522654908.58232635
2640,634,2.717399,25000000,281929795,Bridget Jones's Diary,97,2001-04-13,751,6.5,2001,30787202.917346,347193192.284431,RenÃ©e Zellweger,Comedy,Sharon Maguire,Miramax Films,April,256929795,316405989.367085
2641,161,2.642249,85000000,450717150,Ocean's Eleven,116,2001-12-07,2645,7.0,2001,104676489.918976,555052814.215116,George Clooney,Thriller,Steven Soderbergh,Village Roadshow Pictures,December,365717150,450376324.29614
2642,676,2.478879,140000000,449220945,Pearl Harbor,183,2001-05-21,1044,6.6,2001,172408336.337138,553210255.537478,Ben Affleck,History,Michael Bay,Jerry Bruckheimer Films,May,309220945,380801919.20034
2643,1734,2.449323,98000000,433013274,The Mummy Returns,130,2001-04-28,1372,5.8,2001,120685835.435996,533250701.301695,Brendan Fraser,Action,Stephen Sommers,Universal Pictures,April,335013274,412564865.865699
2644,10865,2.217239,120000000,186053725,Atlantis: The Lost Empire,95,2001-06-02,689,6.5,2001,147778574.003261,229122951.404124,Michael J. Fox,Animation,Gary Trousdale,Walt Disney Pictures,June,66053725,81344377.40086299
2645,1995,2.179727,115000000,274703340,Lara Croft: Tomb Raider,100,2001-06-11,1510,5.6,2001,141621133.419792,338293898.826108,Angelina Jolie,Adventure,Simon West,Paramount Pictures,June,159703340,196672765.40631598
2646,453,2.169826,60000000,313542341,A Beautiful Mind,135,2001-12-11,1786,7.5,2001,73889287.0016306,386123667.021868,Russell Crowe,Drama,Ron Howard,Imagine Entertainment,December,253542341,312234380.0202374
2647,2770,2.116602,30000000,287553595,American Pie 2,108,2001-08-10,777,5.9,2001,36944643.5008153,354118835.155094,Jason Biggs,Comedy,J.B. Rogers,Universal Pictures,August,257553595,317174191.65427876
2648,9880,2.061559,37000000,165335153,The Princess Diaries,115,2001-08-03,534,6.3,2001,45565060.3176722,203608276.191258,Anne Hathaway,Comedy,Garry Marshall,Walt Disney Pictures,August,128335153,158043215.87358582
2649,824,1.925281,52500000,179213434,Moulin Rouge!,127,2001-03-09,714,7.2,2001,64653126.1264267,220699214.322896,Nicole Kidman,Romance,Baz Luhrmann,Bazmark Films,March,126713434,156046088.1964693
2650,869,1.862114,100000000,362211740,Planet of the Apes,119,2001-07-25,702,5.5,2001,123148811.669384,446059453.537,Mark Wahlberg,Thriller,Tim Burton,Twentieth Century Fox Film Corporation,July,262211740,322910641.867616
2651,9428,1.857978,21000000,71441250,The Royal Tenenbaums,110,2001-10-05,679,7.3,2001,25861250.4505707,87979050.416754,Gene Hackman,Comedy,Wes Anderson,Touchstone Pictures,October,50441250,62117799.966183305
2652,4133,1.846848,53000000,83282296,Blow,124,2001-04-04,788,7.3,2001,65268870.1847737,102561157.854979,Johnny Depp,Crime,Ted Demme,New Line Cinema,April,30282296,37292287.670205295
2653,853,1.839325,70000000,96976270,Enemy at the Gates,131,2001-03-13,583,7.1,2001,86204168.168569,119425124.106293,Jude Law,War,Jean-Jacques Annaud,Paramount Pictures,March,26976270,33220955.937723994
2654,855,1.735123,92000000,172989651,Black Hawk Down,144,2001-12-28,1201,7.1,2001,113296906.735833,213034699.517515,Josh Hartnett,Action,Ridley Scott,Jerry Bruckheimer Films,December,80989651,99737792.781682
